33132,172,128154
853513,171,439581
407176,171,2209960
408304,170,5878919
38914,170,135551
33297,170,605818
32807,170,3548914
12592088,169,32795
38616,168,237768
837321,167,78198
52701,167,1028665
36456,167,488535
165877,167,1212738
41273,166,770852
33365,166,842238
32955,166,146787
32962,165,2194285
134007,165,428720
12604384,165,782747
12586192,165,472025
104816,165,1107357
33752,164,797434
32876,164,157493
33031,162,265243
40374,161,209893
33056,161,1701023
204871,161,453745
150896,161,1406870
33144,160,151202
69962,157,3800752
67925,157,246834
38269,157,5277607
41878,156,247865
35222,155,218238
34545,155,349467
418409,153,640740
36213,153,865416
34130,153,5370046
33496,153,462315
13715224,153,949204
42331,152,180536
33698,152,784794
32906,152,3739624
32780,152,466559
112368,152,508319
54491,150,344374
407177,149,2249369
2247,149,111999
36815,148,838401
34975,148,172738
34054,148,3012835
40930,147,5363108
36134,147,2807247
33201,146,5985292
205318,146,227055
1579280,146,2663355
98380,145,67913
141725,145,387315
71904,144,1080594
32831,144,10525
24772,143,311346
42057,142,323767
35395,142,808470
33515,142,137683
33756,141,579531
33005,141,682254
32926,141,11844
32886,141,1219746
12751464,141,9570
1573931,140,90469
53356,139,8674
3404962,139,652883
32770,139,148422
264705,139,231698
6311188,137,368275
49711,137,33607
43508,137,1004494
33715,137,155134
36901,136,452057
36310,135,200420
418663,134,116235
40969,134,198581
604130,133,995886
35766,132,221808
33329,132,539390
33134,132,179455
34421,131,147085
33012,131,58480
65701,130,154188
34984,130,380805
3431096,130,26533
33516,130,188452
33152,130,179909
36195,129,91689
33630,129,238471
183281,129,99435
17801,129,136880
6821840,128,1157304
1772683,128,241326
12587208,127,352659
38928,126,1965166
34002,126,269257
8694272,125,95651
45459,125,310087
39939,125,104730
38991,125,127906
38499,125,12074
33995,125,193140
37471,124,209737
35981,124,124903
40513,122,466765
32932,122,477991
789809,121,417331
37776,121,615795
604131,120,157012
49418,120,347295
34961,120,128199
136820,120,3297518
66396,119,170296
37331,119,477073
36715,119,162532
33474,119,110896
43164,118,537853
429814,118,1493788
40795,118,166901
37772,118,9660022
36205,118,443180
35415,118,165698
33654,118,274057
33499,118,86659
96358,117,213158
428566,117,448781
38767,117,5725
34514,116,64884
33661,116,317543
3276850,116,66603
421243,115,397399
42090,115,168025
38945,115,251174
37663,115,105420
146039,115,643624
134560,115,164382
34008,114,2172978
33998,114,675211
33142,114,377133
2139908,114,230794
12592248,114,8424
50773,113,195594
39727,113,634420
33782,113,144312
33000,113,83304
1625253,113,84965
50033,112,185849
33369,112,10205
163186,112,31913
33647,111,2428262
32810,111,100848
131978,111,268572
100797952,111,466579
6324228,110,7854
42335,110,156146
41426,110,494109
39778,110,96166
35943,110,69993
33243,110,120496
26097136,110,169341
888392,109,303651
33774,109,192298
33048,109,236111
13241368,109,9050
35401,107,2248868
33719,107,268819
1077483520,107,28255
104293,106,160874
8559616,105,126778
32816,105,31691
3157800,105,249938
963,104,144100
41222,104,257950
150316,104,129975
106299,104,20822
36000,103,1192694
33018,103,144832
32998,103,137440
538546,102,60023
5218,102,49761
41059,102,138983
34380,102,72063
32980,102,120251
24481,102,21568
18060,102,99386
41314,101,27745
33518,101,224538
33438,101,140671
33046,101,65951
32996,101,85199
16473,101,76850
52324,100,14116
35050,100,297982
317084,100,228898
1581056,100,8473
137431,100,114093
12388,100,58591
210781,99,515671
690631,98,2299328
52634,98,245721
425213,98,1043875
38612,98,2232332
36048,98,2307736
35420,98,376462
40591,97,384487
38600,97,1003052
35955,97,131303
91460,96,82009
4232,96,107237
35183,96,317197
33766,96,148265
33367,96,5667511
33058,96,402644
32954,96,162176
36455,95,150800
12633056,95,423770
12611632,95,324734
12436,95,101857
39905,94,34283
38148,94,295886
33459,94,127307
38643,93,1957808
36312,93,316735
34063,93,83745
33147,93,213603
32952,93,169850
32893,93,227348
34151,92,5514642
33343,92,107565
17789,92,185576
86837,91,7944606
4948576,91,90914
38295,91,1134637
35716,91,151133
35482,91,679071
33692,91,187808
78372,90,19765
35215,90,128877
3351554,90,287301
38929,89,1224440
2766834,89,562540
133395,89,418425
12732168,89,12751
12642168,89,290905
859785,88,49105
407182,88,1013807
38931,88,15984
33472,88,102272
33382,88,526444
295862,88,2484452
38315,87,522560
35641,87,838020
35217,87,72447
204437,87,192852
131760,87,137319
12597888,87,6343
36944,86,229436
33161,86,308904
283703,86,259661
50096,85,12501
36946,85,1426569
35296,85,2081110
132424,85,125096
12713984,85,5888
1064654,85,547301
98321,84,64949
36596,84,234025
34378,84,123306
33640,84,74394
268032,84,218088
13011344,84,231333
49957,83,594763
41739,83,125741
34418,83,86976
33996,83,77887
33016,83,351292
12988752,83,1192570
1234848,82,44303
69963,81,907447
6499024,81,120440
538288,81,292785
41949,81,205057
37734,81,15692
37565,81,81082
140776,81,138524
422518,80,130307
33091,80,662906
32999,80,49347
204654,80,231330
137382,80,310716
9441392,79,10491
34485,79,313325
3401768,79,1877989
33102,79,115829
24791,79,41937
14165584,79,34984
43463,78,50696
41973,78,266057
36461,78,99902
36377,78,129379
34501,78,109060
528696,77,202300
40352,77,1308728
35987,77,15126
35220,77,423005
12729544,77,8147
41271,76,248795
33717,76,224787
21460,76,379361
212653,76,14784
35310,75,185532
35288,75,102706
35221,75,113265
338747,75,38914
19476,75,236823
153267,75,62877
13474624,75,133522
12617744,75,90348
1064358,75,1277417
40081,74,98979212
37658,74,139432
36856,74,2538928
36714,74,1129667
35353,74,75078
32964,74,448684
41047,73,44360
36262,73,594641
34459,73,142420
6511440,72,231109
41577,72,202740
36238,72,138949
34477,72,529897
33049,72,104457
265567,72,757230
24802,72,58617
24731,72,59765
18610,72,204466
6478,71,142444
423642,71,111540
36410,71,76991
36049,71,55679
3277030,71,66106
3146782,71,54127
13116104,71,74332
1296896,71,658226
110964,71,293592
50834,70,76192
421034,70,163133
41729,70,515654
38610,70,233018
33260,70,6340192
33105,70,590270
13021432,70,714033
12704,70,44032
838577,69,375953
830423,69,128375
35984,69,77900
1673376,69,201443
78373,68,36832
35261,68,17177
3254796,68,165893
22066,68,85753
209637,68,1656548
13043536,68,4839
37562,67,44106
37472,67,89623
336782,67,1463224
2803456,67,104959
13027984,67,1131851
948,66,105381
77209,66,222335
39953,66,359315
35279,66,66399
35231,66,139108
1579115,66,1918678
12593744,66,60336
9729,65,70947
50003,65,17880
39948,65,146839
39937,65,19067
70881,64,177775
35581,64,568978
140952,64,95597
133614,64,105813
104819,64,472699
49409,63,179156
36956,63,93506
33973,63,80481
32868,63,185506
1683953,62,324100
13010400,62,58545
42100,61,27314
2620922,61,163009
213462,61,142447
1691307,61,187035
107385,61,19026
9465,60,32751
84488,60,224105
6316540,60,14227
41756,60,9985
37829,60,117105
35002,60,60035
13619064,60,1097916
682172,59,100316
443646,59,193483
428947,59,526643
428886,59,1375476
35565,59,65078
33753,59,107727
211852,59,117961
71349,58,405418
657151,58,569202
4496,58,17056
425223,58,1392455
38175,58,415855
37527,58,215489
35954,58,44851
33483,58,51018
264694,58,57335
12614376,58,93590
110842,58,90682
49460,57,9569702
40680,57,26266
39273,57,2911
35147,57,152471
328814,57,1134868
3180396,57,48547
1628731,57,387612
13496008,57,75549
12701,57,358687
35949,56,239854
35675,56,91562
35120,56,44122
33040,56,7081
32941,56,45944
24789,56,240862
13391288,56,30425
885509,55,641453
8559744,55,162752
5645360,55,353675
43015,55,43851
41244,55,74041
40643,55,4827
35560,55,38938
34338,55,51647
34003,55,1563514
205335,55,423237
132489,55,98698
12633400,55,87602
75272,54,48271
36713,54,50026
36355,54,285701
36110,54,79450
36012,54,60948
33375,54,14053
33372,54,81919
264509,54,33867
263579,54,56470
262775,54,399073
163279,54,84236
13427776,54,21568
8801144,53,11085
51332,53,2282353
49344,53,86921
422512,53,3941
37641,53,55323
36385,53,96076
35262,53,46308
33355,53,14509
32854,53,171831
197294,53,7684796
1717454,53,12082
8515016,52,900466
49606,52,4908653
398158,52,104565
36311,52,55621
35664,52,859186
32830,52,59523
3244,52,30670
75273,51,611731
41846,51,90357
36043,51,73050
34958,51,156595
33991,51,99497
33334,51,487683
33001,51,53031
24879,51,4873451
209634,51,461229
17589,51,1529097
12610472,51,507838
1250196,51,113983
6296852,50,55950
538550,50,116742
50774,50,52350
39258,50,66899
37726,50,36232
36126,50,140519
35128,50,98097
34452,50,64568
33185,50,655170
13018008,50,61636
6848792,49,52421
6686436,49,62864
6292196,49,102932
410757,49,608479
400820,49,20344
38567,49,921868
35405,49,84475
34393,49,2446
33413,49,3170124
275470,49,492139
2187572,49,98677
137428,49,28086
13027904,49,77367
12620440,49,84039
1064371,49,678927
6575,48,53107
538555,48,338294
401027,48,5393
33979,48,2065129
33970,48,77708
33143,48,377861
33113,48,63299
214604,48,75906
19621,48,421500
13040648,48,551782
1127556,48,38910
6325564,47,3510630
40078,47,133152
38978,47,20555
35670,47,78330
35424,47,171650
33314,47,10536599
3148384,47,42583
1630491,47,358776
859947,46,189114
6299872,46,123472
52435,46,97770
39006,46,15313
38954,46,364778
38534,46,70865
33649,46,667382
3362,46,94517
32891,46,46663
183106,46,12201
1748378,46,36400
12632928,46,128979
106304,46,446679
887710,45,843792
8559752,45,170101
66147,45,178043
52693,45,99360
50838,45,44762
423301,45,414005
422513,45,160149
40490,45,51296
38631,45,417041
35360,45,20495
35226,45,143609
35210,45,5281
35058,45,664430
3424396,45,147520
33093,45,1396598
13029336,45,55833
11053320,45,15846
77081,44,40884
73303,44,68430
6317508,44,196907
437272,44,25925
40590,44,829260
397548,44,64405
37385,44,146205
36509,44,652758
36070,44,35128
35520,44,70955
35259,44,71166
34976,44,71378
33986,44,159767
33512,44,33327
25057,44,16208
1663917,44,44154
13429648,44,64749
12609248,44,17909
687720,43,62637
47863,43,20977
41966,43,37453
40334,43,11388
39777,43,88773
37037,43,307243
36960,43,87376
3553,43,350384
34464,43,51492
33200,43,20525
271876,43,234092
211792,43,89538
163278,43,54873
12635104,43,3133
12622400,43,433685
9020440,42,6223
529409,42,19689
42088,42,50580
41034,42,2314438
38614,42,28014
35928,42,44021
35574,42,48347
33514,42,81949
33503,42,42492
33384,42,7575
24806,42,81534
1724330,42,63258
12618416,42,12397
110632,42,82031
814247,41,3244
6762,41,213405
41187,41,39591
38813,41,38363
37540,41,885591
36318,41,640428
34042,41,13801540
3249350,41,90672
107220,41,843937
836578,40,49758
72182,40,47358
49239,40,9582
423580,40,64321
407494,40,368968
39781,40,3000334
36172,40,215420
34039,40,627039
33729,40,64976
3372868,40,51718
33035,40,22657
2519864,40,69060
13474200,40,64685
132488,40,40040
13142096,40,289099
13111408,40,503663
104545,40,15126
72806,39,105172
66716,39,26474
43468,39,57374
421080,39,43579
40531,39,1328078
38923,39,41345
37178,39,34511
36001,39,43723
35377,39,21855
35151,39,3714
34038,39,5168
13412184,39,126047
12998048,39,184962
12601240,39,73254
811185,38,93134
677834,38,24053
66632,38,29814
35124,38,40266
34544,38,90369
34049,38,36915
3390528,38,14178
33464,38,40950
33211,38,19286
12610576,38,104716
898953,37,96364
72807,37,23889
582512,37,21016
538559,37,6031
538548,37,56457
419272,37,425191
41601,37,39691
37382,37,4050
35998,37,28098
35957,37,15191
35126,37,27748
34053,37,53520
3385840,37,81672
200201,37,36164
13305160,37,273678
131831,37,522479
131400,37,177729
12585992,37,104088
848330,36,108647
7036,36,1439942
67263,36,34361
4213840,36,40538
41871,36,1785388
408165,36,28557
39779,36,41715
37640,36,9936
35176,36,46467
3376122,36,9120
33486,36,26636
33429,36,21860
269159,36,19733
16993264,36,109408
133572,36,1199697
82965,35,21688
7035,35,299420
65914,35,60165
51034,35,70015
40551,35,73782
39819,35,8627
36877,35,21618
36844,35,42112
36236,35,115871
34530,35,39049
34413,35,29477
33645,35,772261
33513,35,60703
2128722,35,480155
1401740,35,14759
12999456,35,63435
12616968,35,275580
8602,34,9651
77127,34,411208
70461,34,514301
673558,34,88087
6322836,34,408659
6316492,34,66284
603599,34,16690
55352,34,48826
40992,34,84881
37539,34,52723
34461,34,9818734
34098,34,36109
33999,34,120830
33724,34,56313
33037,34,161799
3154304,34,2483
174795,34,19485
142021,34,67831
13156584,34,2407
12624112,34,12333
7859,33,74168
6317828,33,32911
527926,33,11048
42607,33,7867
38946,33,1588
38756,33,37531
37702,33,16966
34056,33,34198
33708,33,106757
33526,33,1436747
33011,33,382476
3177356,33,6231
3146542,33,2263
1730965,33,475024
14219648,33,560528
12989424,33,100293
888729,32,34726
84705,32,5895
8432496,32,23224
5533668,32,246940
43113,32,278272
407490,32,413186
407181,32,421183
35956,32,21070
35428,32,31760
34523,32,52352
3437436,32,80191
34078,32,95563
33139,32,27588
33036,32,67672
212610,32,272554
1738360,32,62970
1523674,32,18634
150317,32,39089
141615,32,139080
13503504,32,52816
12631336,32,2133
81143,31,31232
51220,31,64351
5083088,31,42708
43755,31,15679
43220,31,4866
39903,31,9832
39010,31,399091
38986,31,255349
37678,31,18245
35775,31,65519
35022,31,159660
34108,31,175579
33955,31,2264
33339,31,12029
3272208,31,174598
140702,31,3367
135849,31,92284
12609240,31,37749
97600,30,45875
845039,30,43351
78018,30,67452
777428,30,169607
6298144,30,2837
52853,30,36460
50068,30,8613
41498,30,6595
40254,30,25420
38654,30,11492
38597,30,175920
38407,30,58705
37715,30,4474
36697,30,34018
34455,30,24586
34087,30,120635473
33763,30,975557
33711,30,21639
32981,30,20254
32870,30,183623
3021496,30,3079
25916,30,12407
1503982,30,134004
13474816,30,2373
132425,30,168741
12621048,30,151280
12602544,30,106759
12602120,30,44837
107169,30,41229
764825,29,7301
42145,29,2229605
415653,29,31095
407493,29,174256
407492,29,213941
39910,29,50786
39780,29,26480
39177,29,48472
38603,29,86879
377470,29,8374
34234,29,1610532
34026,29,99476
33497,29,43681
165845,29,369233
12648456,29,2314
12602176,29,9123
889248,28,34495
887333,28,20142
50171,28,29608
428885,28,306913
418662,28,18335
41313,28,14748
41269,28,10101
41040,28,1574346
39976,28,10156
38300,28,15361
36813,28,32341
36383,28,24232
35952,28,45224
35051,28,150854
198926,28,17296
169374,28,3359
12621400,28,4563
71888,27,37373
6855756,27,16951
52039,27,42610
3760,27,32751
37529,27,48136
36489,27,2290119
34005,27,26404
33787,27,1702854
33521,27,23983
33510,27,3659
33439,27,53739
32918,27,3923
1503550,27,7806
13585128,27,85899
13562920,27,26155
13244752,27,364837
13095952,27,13149
12642136,27,3796
12609024,27,31106
1069955,27,211562
10424048,27,30702
8559712,26,554102
812343,26,47290
66277,26,45673
4395464,26,49808
43107,26,2709
430687,26,35758
4279824,26,54231
422516,26,2874
422015,26,2968
41995,26,27846
36890,26,20672
36507,26,23519
35406,26,96493
35150,26,32401
33627,26,366789
33239,26,23538
18330,26,71116
1369458,26,2524
132426,26,14808
844121,25,881539
5241844,25,49964
49410,25,8197
42372,25,123055
418338,25,5864
38990,25,261314
38312,25,15894
37884,25,44188
36808,25,221697
35963,25,252848
35768,25,15392
34044,25,27824
33761,25,10984
336777,25,768256
33167,25,2120
32983,25,40334
1706179,25,19243
16609,25,1842662
14187744,25,41212
12602880,25,39679
8466,24,3261
843443,24,11772
830201,24,1742514
538556,24,463387
49863,24,748835
4721872,24,11002
42248,24,6706
41895,24,8368276
414420,24,40114
39169,24,15942
38609152,24,31137
35164,24,44050
35154,24,34676
3347774,24,30511
319354,24,7567
25968944,24,3394
2363964,24,4840
209239,24,12016
204223,24,12349
1690178,24,27148
1658692,24,2266352
147581,24,66892
133900,24,79170
12702,24,47717
6760,23,29263
633116,23,1805
6310260,23,111828
538295,23,17866
52032,23,22692
50089,23,27281
43406,23,115768
428666,23,5134
397648,23,16555
38562,23,9057
37143,23,2743894
36584,23,30326
36556,23,29587
35100,23,26237
34095,23,6351
34001,23,10969
33189,23,2268
33136,23,7733
3245888,23,28791
265565,23,30049
163276,23,1242
13331968,23,83473
13104544,23,390289
12988672,23,12119
12757512,23,1777
12713992,23,1609
12596280,23,1371290
777982,22,241017
49918,22,5986
42618,22,16626
399404,22,4035
39069,22,25830
38563,22,507327
38293,22,218971
37696,22,36092
36843,22,16207
36725,22,164836
35687,22,40191
35646,22,23588
35366,22,165165
35365,22,309593
35094,22,51304
34354,22,9202
34238880,22,27036
34067,22,15056
33650,22,9556
33500,22,27371
33156,22,3132
2128726,22,449021
212094,22,2352
208599,22,13934
143810,22,3024
141500,22,4158
131762,22,25010
12984568,22,5522
12642248,22,13055
12620656,22,32472
12584472,22,22292
103906,22,16308
9441384,21,17863
8559656,21,26707
824168,21,43961
705669,21,54933
6296820,21,2688
53897,21,6417
538552,21,456128
51331,21,13845
44,21,1022
43174,21,149445
421329,21,33393
40882,21,35182
407178,21,132369
40373,21,4462
38955,21,34720
38817,21,25115
37463,21,33605
34362,21,7657
34135,21,18655
33714,21,50802
3086148,21,4855
2186740,21,2730
1952284,21,19853
1676110,21,62867
148871,21,31174
14187928,21,27422
137734,21,187077
13373872,21,24899
13089008,21,39284
12621024,21,35760
109015,21,43784
107664,21,6360
847373,20,34158
816887,20,23092
6310748,20,514288
49414,20,8272
422517,20,9791
40393,20,29259
39187,20,10197
37214,20,38199
35974,20,71554
35960,20,11018
35814,20,44871
34993,20,14538
3451723776,20,6694
34089,20,16743
34083,20,9455
33666,20,4617
33317,20,11383
33230,20,17586
33140,20,1618
32917,20,218536
3180802,20,9340
3169130,20,117200
208892,20,7693
1701878,20,40509
1662357,20,16197
13395512,20,51565
133575,20,9092
13104536,20,11395
13088832,20,673437
107662,20,7007
837320,19,4031
819492,19,15760
813606,19,24276
54473,19,122170
51345,19,31142
49548,19,10157
49319,19,8925
435133,19,3271
43178,19,188587
40917,19,6906
40420,19,32442
400790,19,2291
399926,19,9539
38977,19,42357
36984,19,55239
36902,19,29236
36353,19,14531
36113,19,2689704
35999,19,28952
35270,19,13992
34549,19,15256
34071,19,585305
34041,19,4039
3372268,19,19760
33353,19,7601
33340,19,9071
33271,19,1111587
33137,19,28794
209635,19,173929
169630,19,15412
1633781,19,187071
1625092,19,1529
13711384,19,82092
133901,19,97455
13311520,19,26326
13024152,19,48945
12642832,19,28128
1123294,19,17297
1058816,19,4220
10438,19,2110
889911,18,20748
885919,18,701714
8558176,18,1314
8432544,18,32788
837222,18,20910
816891,18,118665
814244,18,1395
802063,18,17992
794037,18,4910
792780,18,572626
623456,18,10550
43678,18,15547
42488,18,19428
39998,18,35275
39878,18,4362
38564,18,18622
38500,18,1282
375803,18,53615
36329,18,16985
36033,18,46844
3554912,18,11661
35414,18,65482
35145,18,66019
34093,18,7153
33706,18,68706
33511,18,11381
33223,18,382331
2948184,18,303348
208613,18,29934
1691023,18,2041
1673120,18,2765
1592994,18,2418
137733,18,13722
13505896,18,4224
13278928,18,2064
12633392,18,8523
12602736,18,17564
9983072,17,20354
856355,17,4846
848246,17,12202
821759,17,16118
811985,17,23285
76270,17,12214
66397,17,22017
538544,17,18925
52996,17,17566
527927,17,27187
49831,17,4843
437110,17,32416
423691,17,326726
415637,17,15650
410752,17,43182
40580,17,13926
39925,17,20205
37679,17,18737
37031,17,12933
36407,17,34400
36116,17,6177
35376,17,1129
35125,17,30272
34434,17,13069
34057,17,4439
34019,17,1382527
33489,17,9396
33430,17,1440
33130,17,21867
269370368,17,8318804
165878,17,5784
165876,17,69452
13302048,17,15225
12980696,17,2487
12980504,17,12149
895121,16,2485
890625,16,91514
8470536,16,7845
843479,16,1543
71129,16,5664
690629,16,91283
65641,16,217623
6501008,16,35568
6298080,16,20704
5501760,16,10691
543395,16,19926
522468,16,1746
422514,16,6465
38993,16,4366
38604,16,5265
3614026,16,1700
35965,16,10032
35964,16,2523
35872,16,12997
35758,16,162128
35711,16,27532
35447,16,918630
35408,16,14536
34306,16,25826
34114,16,8831
34088,16,6604
34076,16,10926
34061,16,10789
334000,16,49428
33241,16,42656
33151,16,13020
32907,16,4204
3276430,16,19576
3161400,16,673440
278124,16,50109
2711342,16,1381313
22873,16,9409
215332,16,327811
18832,16,4572
1660231,16,43563
163277,16,2196
159601,16,18314
13922664,16,10756
13477656,16,22032
13397240,16,1419
13334296,16,1155
132427,16,26483
12621424,16,5801
12609016,16,11035
12601168,16,2202
112945,16,9153
96543,15,1819
8950176,15,23057
8559720,15,70893
829425,15,1613285
823004,15,9638
7366,15,39080
73302,15,21600
727350,15,1474
6296816,15,1612
612837,15,3052
595790,15,6676
437685,15,1211
41940,15,20447
41288,15,48709
40642,15,2445
399519,15,27830
393960,15,1015
37969,15,26889
37894,15,4080
37238,15,1589
36510,15,7593
35986,15,320120
35975,15,174944
35813,15,13001
3564,15,2027
